0.650000 7.062174 
0.660000 7.279134 
0.670000 7.491001 
0.680000 7.694324 
0.690000 7.885381 
0.700000 8.060211 
0.710000 8.214663 
0.720000 8.344444 
0.730000 8.445195 
0.740000 8.512561 
0.750000 8.542293 
0.760000 8.530352 
0.770000 8.473034 
0.780000 8.367117 
0.790000 8.210024 
0.800000 8.000000 
0.810000 7.736327 
0.820000 7.419550 
0.830000 7.051733 
0.840000 6.636744 
0.850000 6.180571 
0.860000 5.691662 
0.870000 5.181313 
0.880000 4.664074 
0.890000 4.158209 
0.900000 3.686188 
0.910000 3.275224 
0.920000 2.957855 
0.930000 2.772579 
0.940000 2.764531 
0.950000 2.986221 
0.960000 3.498331 
0.970000 4.370559 
0.980000 5.682546 
0.990000 7.524849 
1.000000 10.000000 
