0.540000 0.120627 
0.550000 0.116788 
0.560000 0.113122 
0.570000 0.109619 
0.580000 0.106270 
0.590000 0.103066 
0.600000 0.100000 
0.610000 0.097064 
0.620000 0.094251 
0.630000 0.091554 
0.640000 0.088968 
0.650000 0.086486 
0.660000 0.084104 
0.670000 0.081816 
0.680000 0.079618 
0.690000 0.077504 
0.700000 0.075472 
0.710000 0.073516 
0.720000 0.071633 
0.730000 0.069820 
0.740000 0.068074 
0.750000 0.066390 
0.760000 0.064767 
0.770000 0.063201 
0.780000 0.061690 
0.790000 0.060232 
0.800000 0.058824 
0.810000 0.057463 
0.820000 0.056148 
0.830000 0.054877 
0.840000 0.053648 
0.850000 0.052459 
0.860000 0.051308 
0.870000 0.050195 
0.880000 0.049116 
0.890000 0.048071 
0.900000 0.047059 
0.910000 0.046078 
0.920000 0.045126 
0.930000 0.044204 
0.940000 0.043309 
0.950000 0.042440 
0.960000 0.041597 
0.970000 0.040779 
0.980000 0.039984 
0.990000 0.039212 
1.000000 0.038462 


-1.000000 0.038462 
-0.990000 0.046626 
-0.980000 0.049685 
-0.970000 0.049125 
-0.960000 0.046179 
-0.950000 0.041854 
-0.940000 0.036960 
-0.930000 0.032135 
-0.920000 0.027863 
-0.910000 0.024496 
-0.900000 0.022276 
-0.890000 0.021346 
-0.880000 0.021770 
-0.870000 0.023545 
-0.860000 0.026612 
-0.850000 0.030872 
-0.840000 0.036190 
-0.830000 0.042408 
-0.820000 0.049352 
-0.810000 0.056837 
-0.800000 0.064675 
-0.790000 0.072682 
-0.780000 0.080676 
-0.770000 0.088487 
-0.760000 0.095958 
-0.750000 0.102947 
-0.740000 0.109327 
-0.730000 0.114991 
-0.720000 0.119852 
-0.710000 0.123843 
-0.700000 0.126914 
-0.690000 0.129038 
-0.680000 0.130208 
-0.670000 0.130433 
-0.660000 0.129742 
-0.650000 0.128181 
-0.640000 0.125812 
-0.630000 0.122709 
-0.620000 0.118963 
-0.610000 0.114672 
-0.600000 0.109948 
-0.590000 0.104910 
-0.580000 0.099682 
-0.570000 0.094395 
-0.560000 0.089184 
-0.550000 0.084183 
-0.540000 0.079530 
-0.530000 0.075359 
-0.520000 0.071804 
-0.510000 0.068994 
-0.500000 0.067052 
-0.490000 0.066096 
-0.480000 0.066236 
-0.470000 0.067574 
-0.460000 0.070203 
-0.450000 0.074205 
-0.440000 0.079651 
-0.430000 0.086604 
-0.420000 0.095110 
-0.410000 0.105206 
-0.400000 0.116917 
-0.390000 0.130254 
-0.380000 0.145214 
-0.370000 0.161785 
-0.360000 0.179939 
-0.350000 0.199637 
-0.340000 0.220828 
-0.330000 0.243449 
-0.320000 0.267426 
-0.310000 0.292674 
-0.300000 0.319098 
-0.290000 0.346593 
-0.280000 0.375046 
-0.270000 0.404336 
-0.260000 0.434334 
-0.250000 0.464906 
-0.240000 0.495911 
-0.230000 0.527204 
-0.220000 0.558637 
-0.210000 0.590059 
-0.200000 0.621316 
-0.190000 0.652256 
-0.180000 0.682724 
-0.170000 0.712568 
-0.160000 0.741638 
-0.150000 0.769788 
-0.140000 0.796872 
-0.130000 0.822754 
-0.120000 0.847300 
-0.110000 0.870383 
-0.100000 0.891883 
-0.090000 0.911691 
-0.080000 0.929702 
-0.070000 0.945822 
-0.060000 0.959968 
-0.050000 0.972066 
-0.040000 0.982051 
-0.030000 0.989873 
-0.020000 0.995489 
-0.010000 0.998871 
0.000000 1.000000 
0.010000 0.998871 
0.020000 0.995489 
0.030000 0.989873 
0.040000 0.982052 
0.050000 0.972066 
0.060000 0.959969 
0.070000 0.945823 
0.080000 0.929702 
0.090000 0.911692 
0.100000 0.891884 
0.110000 0.870383 
0.120000 0.847300 
0.130000 0.822755 
0.140000 0.796873 
0.150000 0.769788 
0.160000 0.741639 
0.170000 0.712569 
0.180000 0.682725 
0.190000 0.652257 
0.200000 0.621317 
0.210000 0.590060 
0.220000 0.558638 
0.230000 0.527205 
0.240000 0.495912 
0.250000 0.464907 
0.260000 0.434335 
0.270000 0.404337 
0.280000 0.375047 
0.290000 0.346594 
0.300000 0.319099 
0.310000 0.292675 
0.320000 0.267427 
0.330000 0.243450 
0.340000 0.220829 
0.350000 0.199638 
0.360000 0.179940 
0.370000 0.161786 
0.380000 0.145215 
0.390000 0.130254 
0.400000 0.116918 
0.410000 0.105207 
0.420000 0.095110 
0.430000 0.086604 
0.440000 0.079651 
0.450000 0.074204 
0.460000 0.070203 
0.470000 0.067574 
0.480000 0.066236 
0.490000 0.066096 
0.500000 0.067052 
0.510000 0.068994 
0.520000 0.071804 
0.530000 0.075359 
0.540000 0.079529 
0.550000 0.084183 
0.560000 0.089183 
0.570000 0.094395 
0.580000 0.099682 
0.590000 0.104910 
0.600000 0.109948 
0.610000 0.114672 
0.620000 0.118962 
0.630000 0.122709 
0.640000 0.125811 
0.650000 0.128181 
0.660000 0.129742 
0.670000 0.130433 
0.680000 0.130208 
0.690000 0.129038 
0.700000 0.126914 
0.710000 0.123843 
0.720000 0.119852 
0.730000 0.114991 
0.740000 0.109327 
0.750000 0.102947 
0.760000 0.095958 
0.770000 0.088487 
0.780000 0.080676 
0.790000 0.072682 
0.800000 0.064675 
0.810000 0.056837 
0.820000 0.049352 
0.830000 0.042408 
0.840000 0.036190 
0.850000 0.030872 
0.860000 0.026612 
0.870000 0.023545 
0.880000 0.021770 
0.890000 0.021346 
0.900000 0.022276 
0.910000 0.024496 
0.920000 0.027863 
0.930000 0.032135 
0.940000 0.036960 
0.950000 0.041854 
0.960000 0.046179 
0.970000 0.049125 
0.980000 0.049685 
0.990000 0.046626 
1.000000 0.038462 
